it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	
630000	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.2148613471485375	0.91909302990690489	0.91909302990690489	0.15259069789348659	0.15259069789348659	0.15259069789348659	0.15259069789348659	0.15259069789348659	0.15259069789348659	0.15259069789348659	0.15259069789348659	0.15259069789348659	0.15259069789348659	0.15259069789348659	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	0.045858780306850276	-0.70423168275836745	-0.70423168275836745	0.062270649255050908	0.062270649255050908	0.062270649255050908	0.062270649255050908	0.062270649255050908	0.062270649255050908	0.062270649255050908	0.062270649255050908	0.062270649255050908	0.062270649255050908	0.062270649255050908	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721	0.16900256684168721
631000	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.23831204161782563	0.81975314972073599	0.81975314972073599	0.10891396073057152	0.10891396073057152	0.10891396073057152	0.10891396073057152	0.10891396073057152	0.10891396073057152	0.10891396073057152	0.10891396073057152	0.10891396073057152	0.10891396073057152	0.10891396073057152	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	0.033007533673906665	-0.58144110810291039	-0.58144110810291039	0.1293980808872541	0.1293980808872541	0.1293980808872541	0.1293980808872541	0.1293980808872541	0.1293980808872541	0.1293980808872541	0.1293980808872541	0.1293980808872541	0.1293980808872541	0.1293980808872541	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897	0.20530450794391897
632000	0.26876117699947655	0.26876117699947655	0.26876117699947655	0.26876117699947655	0.26876117699947655	0.26876117699947655	0.26876117699947655	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.18263788860702115	0.3458784083519974	0.3458784083519974	0.3458784083519974	0.3458784083519974	0.3458784083519974	0.3458784083519974	0.3458784083519974	0.3458784083519974	0.3458784083519974	0.3458784083519974	0.94460054832978457	0.94460054832978457	0.11050899837541039	0.11050899837541039	0.11050899837541039	0.15898610946262129	0.15898610946262129	0.15898610946262129	0.15898610946262129	0.15898610946262129	0.15898610946262129	0.15898610946262129	0.15898610946262129	0.15898610946262129	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	0.030288789422227402	-0.67583937133030803	-0.67583937133030803	0.15825217862406615	0.15825217862406615	0.15825217862406615	0.10977506753685526	0.10977506753685526	0.023651779144399865	0.023651779144399865	0.023651779144399865	0.023651779144399865	0.023651779144399865	0.023651779144399865	0.023651779144399865	0.15234909918479375	0.15234909918479375	0.15234909918479375	0.15234909918479375	0.15234909918479375	0.15234909918479375	0.15234909918479375	0.15234909918479375	0.31558961892977	0.31558961892977	0.31558961892977	0.31558961892977	0.31558961892977	0.31558961892977	0.31558961892977	0.31558961892977	0.31558961892977	0.31558961892977
633000	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	0.22123946950826431	1.1051630618856625	1.1051630618856625	0.083109513135473531	0.083109513135473531	0.083109513135473531	0.14993420227530024	0.14993420227530024	0.14993420227530024	0.14993420227530024	0.14993420227530024	0.14993420227530024	0.14993420227530024	0.14993420227530024	0.14993420227530024	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	0.066837393487947511	-0.88392359237739815	-0.88392359237739815	0.1381299563727908	0.1381299563727908	0.1381299563727908	0.07130526723296407	0.07130526723296407	0.07130526723296407	0.07130526723296407	0.07130526723296407	0.07130526723296407	0.07130526723296407	0.07130526723296407	0.07130526723296407	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168	0.1544020760203168
634000	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.19378117682114365	0.86276586859783466	0.86276586859783466	0.085013038523032103	0.085013038523032103	0.085013038523032103	0.2037244941008424	0.2037244941008424	0.2037244941008424	0.2037244941008424	0.2037244941008424	0.2037244941008424	0.2037244941008424	0.2037244941008424	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	0.034674133099358774	-0.66898469177669107	-0.66898469177669107	0.10876813829811155	0.10876813829811155	0.10876813829811155	-0.0099433172796987435	-0.0099433172796987435	-0.0099433172796987435	-0.0099433172796987435	-0.0099433172796987435	-0.0099433172796987435	-0.0099433172796987435	-0.0099433172796987435	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489	0.15910704372178489
635000	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.23299579955987182	0.89999378644498651	0.89999378644498651	0.077621780428630258	0.077621780428630258	0.077621780428630258	0.16219453689406971	0.16219453689406971	0.16219453689406971	0.16219453689406971	0.16219453689406971	0.16219453689406971	0.16219453689406971	0.16219453689406971	0.16219453689406971	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	0.051801902477902395	-0.66699798688511469	-0.66699798688511469	0.15537401913124155	0.15537401913124155	0.15537401913124155	0.070801262665802112	0.070801262665802112	0.070801262665802112	0.070801262665802112	0.070801262665802112	0.070801262665802112	0.070801262665802112	0.070801262665802112	0.070801262665802112	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942	0.18119389708196942
636000	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.21849036916104511	0.99510195014611436	0.99510195014611436	0.074654441265455146	0.074654441265455146	0.074654441265455146	0.11561890093852813	0.11561890093852813	0.11561890093852813	0.11561890093852813	0.11561890093852813	0.11561890093852813	0.11561890093852813	0.11561890093852813	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	0.045710416256456117	-0.77661158098506922	-0.77661158098506922	0.14383592789558997	0.14383592789558997	0.14383592789558997	0.10287146822251698	0.10287146822251698	0.10287146822251698	0.10287146822251698	0.10287146822251698	0.10287146822251698	0.10287146822251698	0.10287146822251698	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589	0.172779952904589
637000	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22436037379074697	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.22021225645807416	0.82178473583810197	0.82178473583810197	0.096180516949866568	0.096180516949866568	0.096180516949866568	0.16233653441730261	0.16233653441730261	0.16233653441730261	0.16233653441730261	0.16233653441730261	0.16233653441730261	0.16233653441730261	0.16233653441730261	0.16233653441730261	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	0.047973559313571876	-0.59742436204735494	-0.59742436204735494	0.1281798568408804	0.1281798568408804	0.1281798568408804	0.062023839373444356	0.062023839373444356	0.062023839373444356	0.062023839373444356	0.062023839373444356	0.062023839373444356	0.062023839373444356	0.062023839373444356	0.062023839373444356	0.17638681447717508	0.17638681447717508	0.17638681447717508	0.17638681447717508	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023	0.1722386971445023
638000	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.23234226941157676	0.67067209919219573	0.67067209919219573	0.11932597508962473	0.11932597508962473	0.11932597508962473	0.11932597508962473	0.11932597508962473	0.11932597508962473	0.15500235654913039	0.15500235654913039	0.15500235654913039	0.15500235654913039	0.15500235654913039	0.15500235654913039	0.15500235654913039	0.15500235654913039	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	0.02826391373574803	-0.43832982978061896	-0.43832982978061896	0.11301629432195204	0.11301629432195204	0.11301629432195204	0.11301629432195204	0.11301629432195204	0.11301629432195204	0.077339912862446375	0.077339912862446375	0.077339912862446375	0.077339912862446375	0.077339912862446375	0.077339912862446375	0.077339912862446375	0.077339912862446375	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874	0.20407835567582874
639000	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.20424132377641616	0.23314911384310621	0.23314911384310621	0.23314911384310621	0.23314911384310621	0.23314911384310621	0.23314911384310621	0.23314911384310621	0.23314911384310621	0.23314911384310621	0.23314911384310621	0.23314911384310621	0.23314911384310621	0.87618675837910964	0.87618675837910964	0.10353665477697246	0.10353665477697246	0.10353665477697246	0.10353665477697246	0.10353665477697246	0.10353665477697246	0.10353665477697246	0.1192199260464291	0.1192199260464291	0.1192199260464291	0.1192199260464291	0.1192199260464291	0.1192199260464291	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	0.025789386907964371	-0.67194543460269351	-0.67194543460269351	0.10070466899944369	0.10070466899944369	0.10070466899944369	0.10070466899944369	0.10070466899944369	0.10070466899944369	0.10070466899944369	0.085021397729987055	0.085021397729987055	0.085021397729987055	0.085021397729987055	0.085021397729987055	0.085021397729987055	0.17845193686845179	0.17845193686845179	0.17845193686845179	0.17845193686845179	0.17845193686845179	0.20735972693514185	0.20735972693514185	0.20735972693514185	0.20735972693514185	0.20735972693514185	0.20735972693514185	0.20735972693514185	0.20735972693514185	0.20735972693514185	0.20735972693514185	0.20735972693514185	0.20735972693514185
640000	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	0.20073493262632935	1.0109828233749631	1.0109828233749631	0.10005311495890509	0.10005311495890509	0.10005311495890509	0.10005311495890509	0.10005311495890509	0.10005311495890509	0.14049808219842411	0.14049808219842411	0.14049808219842411	0.14049808219842411	0.14049808219842411	0.14049808219842411	0.14049808219842411	0.14049808219842411	0.14049808219842411	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	0.035384829071557926	-0.81024789074863379	-0.81024789074863379	0.10068181766742426	0.10068181766742426	0.10068181766742426	0.10068181766742426	0.10068181766742426	0.10068181766742426	0.060236850427905247	0.060236850427905247	0.060236850427905247	0.060236850427905247	0.060236850427905247	0.060236850427905247	0.060236850427905247	0.060236850427905247	0.060236850427905247	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142	0.16535010355477142
641000	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.19697613019761007	0.87563790469525427	0.87563790469525427	0.12971529883139798	0.12971529883139798	0.12971529883139798	0.12971529883139798	0.12971529883139798	0.12971529883139798	0.12971529883139798	0.12971529883139798	0.12971529883139798	0.12971529883139798	0.12971529883139798	0.12971529883139798	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	0.01506297838866847	-0.6786617744976442	-0.6786617744976442	0.067260831366212082	0.067260831366212082	0.067260831366212082	0.067260831366212082	0.067260831366212082	0.067260831366212082	0.067260831366212082	0.067260831366212082	0.067260831366212082	0.067260831366212082	0.067260831366212082	0.067260831366212082	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416	0.1819131518089416
642000	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.22100348326614136	0.83669873897246327	0.83669873897246327	0.135197840579175	0.135197840579175	0.135197840579175	0.135197840579175	0.135197840579175	0.135197840579175	0.135197840579175	0.135197840579175	0.135197840579175	0.135197840579175	0.135197840579175	0.135197840579175	0.25029473949707659	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	0.016573439994590787	-0.61569525570632189	-0.61569525570632189	0.08580564268696636	0.08580564268696636	0.08580564268696636	0.08580564268696636	0.08580564268696636	0.08580564268696636	0.08580564268696636	0.08580564268696636	0.08580564268696636	0.08580564268696636	0.08580564268696636	0.08580564268696636	-0.029291256230935231	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057	0.20443004327155057
643000	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.22016701991859444	0.88196852184052676	0.88196852184052676	0.13280155832065033	0.13280155832065033	0.13280155832065033	0.13280155832065033	0.13280155832065033	0.13280155832065033	0.13280155832065033	0.13280155832065033	0.13280155832065033	0.13280155832065033	0.13280155832065033	0.25066870178739392	0.25066870178739392	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	0.0096908423466934013	-0.66180150192193232	-0.66180150192193232	0.087365461597944116	0.087365461597944116	0.087365461597944116	0.087365461597944116	0.087365461597944116	0.087365461597944116	0.087365461597944116	0.087365461597944116	0.087365461597944116	0.087365461597944116	0.087365461597944116	-0.03050168186879948	-0.03050168186879948	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104	0.21047617757190104
644000	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.21381510848691102	0.95179658296884162	0.95179658296884162	0.11218663631159193	0.11218663631159193	0.11218663631159193	0.11218663631159193	0.11218663631159193	0.11218663631159193	0.11218663631159193	0.11218663631159193	0.11218663631159193	0.11218663631159193	0.11218663631159193	0.3133500711559728	0.3133500711559728	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	0.0035477105143307958	-0.73798147448193063	-0.73798147448193063	0.10162847217531909	0.10162847217531909	0.10162847217531909	0.10162847217531909	0.10162847217531909	0.10162847217531909	0.10162847217531909	0.10162847217531909	0.10162847217531909	0.10162847217531909	0.10162847217531909	-0.099534962669061783	-0.099534962669061783	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021	0.21026739797258021
